经度,纬度,结果,取绝对值后,分级
116.4549593,39.83227525,-2.323272446,2.323272446,3
116.4548985,39.83225672,-2.314243995,2.314243995,3
116.4548416,39.83225126,-2.784226778,2.784226778,4
116.4547904,39.83224668,-2.055833055,2.055833055,3
116.4547441,39.83224014,-0.502966346,0.502966346,1
116.4547003,39.8322334,0.024260253,0.024260253,1
116.4546521,39.83222645,0.403926627,0.403926627,1
116.4545935,39.83220569,-0.312673583,0.312673583,1
116.4545228,39.83218993,1.110199163,1.110199163,1
116.4544418,39.83218899,0.962973309,0.962973309,1
116.4543545,39.83218514,-1.348158195,1.348158195,2
116.454266,39.83217707,-1.869592662,1.869592662,3
116.4541772,39.83215124,-0.10700133,0.10700133,1
116.4540852,39.83215027,-2.97014179,2.97014179,4
116.4539857,39.8321357,-3.387542929,3.387542929,4
116.4538893,39.83211864,-3.164180484,3.164180484,4
116.4537962,39.83210287,-3.262409457,3.262409457,4
116.4537057,39.83208959,-4.726024375,4.726024375,5
116.453613,39.83207625,-3.946328939,3.946328939,5
116.4535176,39.8320654,-2.174673454,2.174673454,3
116.4534223,39.83205181,-4.110819508,4.110819508,5
116.453323,39.83203858,1.11012628,1.11012628,1
116.4532184,39.83202459,1.628530824,1.628530824,2
116.4531107,39.83201101,2.601770567,2.601770567,3
116.453003,39.83199809,1.732625053,1.732625053,3
116.4528972,39.83198552,0.817689368,0.817689368,1
116.4527934,39.83197138,-1.03909525,1.03909525,1
116.4526968,39.83195857,-0.218324698,0.218324698,1
116.4526118,39.83195271,-0.294731268,0.294731268,1
116.4525317,39.83194621,-0.656955779,0.656955779,1
116.4524529,39.83193793,-1.628175459,1.628175459,2
116.4523754,39.83193518,-0.832315663,0.832315663,1
116.4523006,39.83192766,-2.429596277,2.429596277,3
116.452228,39.83191773,-4.127909132,4.127909132,5
116.4521525,39.83190707,0.87375967,0.87375967,1
116.4520697,39.83189454,0.030490574,0.030490574,1
116.4519703,39.83188206,0.349129735,0.349129735,1
116.4518617,39.83186826,-3.11141808,3.11141808,4
116.451739,39.83184868,-2.454388296,2.454388296,3
116.4516117,39.83183751,1.50206343,1.50206343,2
116.4514804,39.83182543,0.698041109,0.698041109,1
116.4513462,39.83180425,-1.701966283,1.701966283,3
116.451216,39.8317938,2.079224915,2.079224915,3
116.451079,39.83178096,2.640101788,2.640101788,4
116.4509323,39.8317535,3.140457214,3.140457214,4
116.4507808,39.83173,2.920253726,2.920253726,4
116.4506313,39.83170963,0.81024967,0.81024967,1
116.4504821,39.8316948,1.996173632,1.996173632,3
116.4503305,39.83167926,-0.204386378,0.204386378,1
116.4501761,39.83165503,-4.94883228,4.94883228,5
116.4498583,39.83162693,-4.458387672,4.458387672,5
116.4497,39.83160947,-1.082983675,1.082983675,1
116.4495397,39.83158962,-1.278096279,1.278096279,2
116.4493786,39.83156527,0.346138084,0.346138084,1
116.4492145,39.83154261,2.106439778,2.106439778,3
116.4490495,39.83151957,2.318164825,2.318164825,3
116.448881,39.8315022,2.303991354,2.303991354,3
116.4487134,39.83148054,1.729670208,1.729670208,3
116.4485456,39.83146115,1.70907688,1.70907688,3
116.4483776,39.8314462,0.046474947,0.046474947,1
116.4482088,39.83142876,-4.197173644,4.197173644,5
116.4480358,39.83140637,-3.232895134,3.232895134,4
116.4478596,39.83138398,-3.152697084,3.152697084,4
116.4476799,39.83136732,-3.566538006,3.566538006,5
116.4475019,39.83134521,-2.522514819,2.522514819,3
116.4473254,39.83132893,-2.773723515,2.773723515,4
116.4471476,39.83131406,-2.251349717,2.251349717,3
116.4469671,39.83129267,-0.516135283,0.516135283,1
116.4467833,39.83126565,-0.114900892,0.114900892,1
116.4465925,39.83124166,0.680022733,0.680022733,1
116.4463972,39.83121738,-2.039121654,2.039121654,3
116.4461951,39.83119337,-1.774191246,1.774191246,3
116.4459904,39.83116884,-0.618126496,0.618126496,1
116.4457877,39.83114299,0.269355487,0.269355487,1
116.4455873,39.83111713,1.823490678,1.823490678,3
116.4453901,39.83109306,1.612900653,1.612900653,2
116.445193,39.83107515,0.718309032,0.718309032,1
116.4449959,39.83105683,1.813033477,1.813033477,3
116.4447975,39.83103855,0.98612759,0.98612759,1
116.4446,39.83101761,1.094644684,1.094644684,1
116.4444024,39.83100799,-2.133941934,2.133941934,3
116.4442053,39.8310002,-2.234090083,2.234090083,3
116.4440084,39.83099147,-1.80717913,1.80717913,3
116.4438135,39.83098195,-2.713762418,2.713762418,4
116.4436226,39.83097539,-2.431971251,2.431971251,3
116.4434401,39.83094709,-3.047796956,3.047796956,4
116.4432604,39.83093542,-1.642304188,1.642304188,2
116.4430818,39.83092676,-0.742848904,0.742848904,1
116.4429029,39.83092212,-1.055665678,1.055665678,1
116.4427219,39.83091822,-1.531834269,1.531834269,2
116.4425386,39.83091634,0.634873723,0.634873723,1
116.4423498,39.83091993,0.891905102,0.891905102,1
116.4421578,39.83092422,1.608361187,1.608361187,2
116.4419672,39.83092977,1.185390492,1.185390492,2
116.4417781,39.83093314,0.686581326,0.686581326,1
116.4415878,39.8309356,0.112297107,0.112297107,1
116.4413946,39.83093876,1.092837469,1.092837469,1
116.4411952,39.83093184,0.537412905,0.537412905,1
116.4409902,39.83093146,-0.285308836,0.285308836,1
116.4407823,39.8309276,0.654093178,0.654093178,1
116.4405744,39.83093373,1.132484789,1.132484789,1
116.4403677,39.83093891,-0.507575179,0.507575179,1
116.4401619,39.83093077,-1.689310529,1.689310529,2
116.4399597,39.83093596,-1.987803469,1.987803469,3
116.4397606,39.83094498,1.91342205,1.91342205,3
116.4395627,39.83094274,1.579450261,1.579450261,2
116.4393659,39.83093504,2.276015181,2.276015181,3
116.4391716,39.83093403,3.189914016,3.189914016,4
116.4389794,39.83093373,1.288397045,1.288397045,2
116.4387904,39.83092992,-1.296077246,1.296077246,2
116.4386031,39.83092732,-0.067136474,0.067136474,1
116.4384148,39.83092904,-2.029939666,2.029939666,3
116.4380397,39.83094234,-3.107299052,3.107299052,4
116.4378559,39.8309349,-4.302129361,4.302129361,5
116.4376781,39.83093991,-3.870285872,3.870285872,5
116.4375081,39.83093402,-3.214594522,3.214594522,4
116.4373547,39.83093967,-5.677502702,5.677502702,5
116.4372153,39.8309433,-4.737733636,4.737733636,5
116.4370827,39.83094494,-5.478206642,5.478206642,5
116.4369546,39.83094098,-5.3982413,5.3982413,5
116.4368279,39.83093979,-4.124879057,4.124879057,5
116.4366997,39.83094022,-3.758804232,3.758804232,5
116.4365665,39.83094118,0.821140768,0.821140768,1
116.4364295,39.83094704,3.399959592,3.399959592,4
116.4362918,39.83094414,2.519015261,2.519015261,3
116.4361509,39.83094512,3.047128706,3.047128706,4
116.4360026,39.83092692,3.429016582,3.429016582,4
116.4358483,39.83091754,3.306280374,3.306280374,4
116.4356922,39.83091981,3.204519814,3.204519814,4
116.4355388,39.83093165,3.362271848,3.362271848,4
116.4353804,39.83092499,-0.487201963,0.487201963,1
116.4352156,39.83092118,0.254466519,0.254466519,1
116.4350451,39.830929,1.410783447,1.410783447,2
116.4348717,39.83093359,-1.949394425,1.949394425,3
116.434696,39.8309356,-1.651067813,1.651067813,2
116.4345121,39.83093477,-2.048487041,2.048487041,3
116.434322,39.83093436,-2.188031263,2.188031263,3
116.4341271,39.83093595,-1.978358934,1.978358934,3
116.4339311,39.83092909,-1.930883696,1.930883696,3
116.4337395,39.83091915,1.276202719,1.276202719,2
116.4335519,39.83091721,-2.025465444,2.025465444,3
116.4333682,39.83091482,-1.033804913,1.033804913,1
116.433185,39.83092795,-1.185826943,1.185826943,2
116.4329978,39.83092763,0.468557882,0.468557882,1
116.4328114,39.83091966,-2.815558491,2.815558491,4
116.4326278,39.83091606,-4.233804179,4.233804179,5
116.4324468,39.83091536,-4.860153579,4.860153579,5
116.4322652,39.83092505,-1.625917423,1.625917423,2
116.4320789,39.8309275,-1.843885129,1.843885129,3
116.4318903,39.83092052,-1.55916221,1.55916221,2
116.4316983,39.83092811,-1.299806252,1.299806252,2
116.4315052,39.83093227,0.978411046,0.978411046,1
116.4313108,39.83093479,-1.307277154,1.307277154,2
116.4311122,39.83093867,-1.646703262,1.646703262,2
116.4309078,39.83096398,-1.507059841,1.507059841,2
116.4306991,39.83097783,-1.09238302,1.09238302,1
116.4304897,39.83097578,-0.874033546,0.874033546,1
116.430281,39.83096828,-1.784612195,1.784612195,3
116.4300726,39.83095386,2.884228177,2.884228177,4
116.4298641,39.83094647,1.400659204,1.400659204,2
116.4296533,39.83094685,1.560493291,1.560493291,2
116.4294405,39.8309471,0.735504195,0.735504195,1
116.4292259,39.83094766,-4.307418563,4.307418563,5
116.4290085,39.83096257,-4.810286489,4.810286489,5
116.4287887,39.83095975,-2.356228809,2.356228809,3
116.4285686,39.830952,-4.733031964,4.733031964,5
116.4283478,39.83093355,-4.749612624,4.749612624,5
116.4281289,39.83093955,-5.308057829,5.308057829,5
116.4279065,39.83092982,-4.951014521,4.951014521,5
116.427684,39.83092813,-0.542763175,0.542763175,1
116.4274626,39.83093622,-2.440224995,2.440224995,3
116.4272416,39.83093966,3.330997539,3.330997539,4
116.4270214,39.83094303,1.825560678,1.825560678,3
116.4265825,39.83093913,-3.612697082,3.612697082,5
116.4263678,39.83094033,1.941215753,1.941215753,3
116.4261577,39.83094218,2.839651055,2.839651055,4
116.4259502,39.83094224,3.007797357,3.007797357,4
116.4257409,39.83094536,3.509250537,3.509250537,5
116.4255279,39.83094813,-1.442482298,1.442482298,2
116.4253126,39.83094856,0.004390589,0.004390589,1
116.4250952,39.83094872,-3.962170011,3.962170011,5
116.4248763,39.83095261,-2.745398954,2.745398954,4
116.4246556,39.83095623,-0.265482297,0.265482297,1
116.4244324,39.83094818,1.34075462,1.34075462,2
116.424208,39.83094521,1.128196895,1.128196895,1
116.4239828,39.83094821,-0.486060226,0.486060226,1
116.4237557,39.8309454,-1.208922493,1.208922493,2
116.4235265,39.83094526,-3.456530981,3.456530981,4
116.4232981,39.83094893,-1.610400194,1.610400194,2
116.4230725,39.83095127,-4.003901357,4.003901357,5
116.4228464,39.83094871,2.422707367,2.422707367,3
116.4226171,39.83094835,-6.213589253,6.213589253,5
116.4223867,39.83094803,-6.366856909,6.366856909,5
116.4221553,39.83094799,-5.942187022,5.942187022,5
116.4219242,39.83095119,-7.34274098,7.34274098,5
116.4216936,39.83095233,-4.54078423,4.54078423,5
116.4214609,39.83094895,-5.757112265,5.757112265,5
116.4212247,39.8309484,0.692149453,0.692149453,1
116.4209851,39.83095275,3.420785363,3.420785363,4
116.4207447,39.83095397,3.443848834,3.443848834,4
116.4205072,39.83095322,3.543375015,3.543375015,5
116.4202757,39.83094834,3.440112904,3.440112904,4
116.4200504,39.830947,3.405315254,3.405315254,4
116.4198289,39.83094618,3.51179529,3.51179529,5
116.4196076,39.83094778,-4.577715976,4.577715976,5
116.419387,39.83095234,-3.307167478,3.307167478,4
116.4191686,39.83094969,-3.855369873,3.855369873,5
116.4189545,39.83094476,-4.187272112,4.187272112,5
116.418746,39.83094217,-6.378633419,6.378633419,5
116.4185388,39.8309471,-5.434255862,5.434255862,5
116.4183317,39.83094345,-1.174554767,1.174554767,1
116.418121,39.8309446,-5.440223669,5.440223669,5
116.4179054,39.83094884,-4.697082572,4.697082572,5
116.4176842,39.83093672,-4.408254496,4.408254496,5
116.4174625,39.8309191,-0.359212225,0.359212225,1
116.4172401,39.83090643,-1.770707802,1.770707802,3
116.4170174,39.83090642,-1.581243868,1.581243868,2
116.4167929,39.83091092,-0.982900741,0.982900741,1
116.4165673,39.83091318,0.018944969,0.018944969,1
116.4163371,39.83091634,1.486595394,1.486595394,2
116.4161059,39.83091541,-0.518828403,0.518828403,1
116.4158763,39.83093165,-0.931194683,0.931194683,1
116.4156421,39.83093965,-0.227740299,0.227740299,1
116.4154062,39.83095069,-0.508079075,0.508079075,1
116.4151657,39.83096988,-0.711783132,0.711783132,1
116.4149193,39.83098358,-0.612007202,0.612007202,1
116.4146686,39.83098872,0.787413524,0.787413524,1
116.4144123,39.83099044,1.957969882,1.957969882,3
116.4141495,39.83098649,3.064963559,3.064963559,4
116.4138842,39.83098559,2.937105951,2.937105951,4
116.4136208,39.83099134,3.143588508,3.143588508,4
116.4133573,39.83098619,2.755741262,2.755741262,4
116.4130963,39.83097459,2.740120575,2.740120575,4
116.4128367,39.83098021,2.980536291,2.980536291,4
116.4123281,39.83097236,1.374884192,1.374884192,2
116.4120808,39.83096944,-0.573734765,0.573734765,1
116.4118366,39.83096238,-1.086837292,1.086837292,1
116.4115929,39.83096399,-1.511188638,1.511188638,2
116.41135,39.83095516,0.041173127,0.041173127,1
116.4111093,39.83094899,-1.500979985,1.500979985,2
116.4108703,39.83094193,-0.8053414,0.8053414,1
116.4106363,39.83094688,-0.363050136,0.363050136,1
116.4104064,39.83095453,-0.746253172,0.746253172,1
116.410179,39.8309583,-0.830200308,0.830200308,1
116.4099504,39.83095044,-1.306962551,1.306962551,2
116.4097218,39.83094753,0.078234686,0.078234686,1
116.4094935,39.83094668,-0.7810663,0.7810663,1
116.4092645,39.83094718,-0.55344819,0.55344819,1
116.4090357,39.83094757,1.420442451,1.420442451,2
116.408808,39.83094923,0.792075016,0.792075016,1
116.4085834,39.83094771,-1.217204458,1.217204458,2
116.4083619,39.83094606,-3.492644183,3.492644183,5
116.4081434,39.8309456,-3.311888864,3.311888864,4
116.4079288,39.83094627,-3.301969257,3.301969257,4
116.4077182,39.83095179,-3.697711681,3.697711681,5
116.4075099,39.83095474,-3.616055626,3.616055626,5
116.4073042,39.83095686,-2.614474535,2.614474535,3
116.4070996,39.83094983,-4.033230237,4.033230237,5
116.4068971,39.83095463,-2.329466895,2.329466895,3
116.4066953,39.83095445,-3.5420133,3.5420133,5
116.4064915,39.83095406,-1.875820346,1.875820346,3
116.4062891,39.83095608,-0.676905678,0.676905678,1
116.4060918,39.83095359,-0.617263892,0.617263892,1
116.4059002,39.83094424,-1.654161932,1.654161932,2
116.4057122,39.83094299,1.202341895,1.202341895,2
116.4055275,39.83095243,-0.168530584,0.168530584,1
116.4053417,39.83096156,0.804364358,0.804364358,1
116.4051536,39.8309672,-1.215727509,1.215727509,2
116.4049608,39.8309673,-1.612523866,1.612523866,2
116.4047648,39.83097377,-1.614894433,1.614894433,2
116.4045625,39.83097334,-2.133948681,2.133948681,3
116.4043519,39.830973,-1.832825403,1.832825403,3
116.4041394,39.83097753,0.618205727,0.618205727,1
116.4039288,39.83098527,0.80295307,0.80295307,1
116.4037189,39.83096518,1.373987467,1.373987467,2
116.4035124,39.83095725,3.202335639,3.202335639,4
116.4033108,39.83096372,3.051283119,3.051283119,4
116.4031123,39.8309711,2.972798111,2.972798111,4
116.4029176,39.83097409,2.727563229,2.727563229,4
116.4027227,39.8309574,-0.992260935,0.992260935,1
116.4025324,39.83096246,-0.617601807,0.617601807,1
116.4023455,39.83095851,-1.141062852,1.141062852,1
116.40216,39.83096153,-0.376923006,0.376923006,1
116.4019729,39.83094814,-1.565840071,1.565840071,2
116.4017886,39.83095492,-1.573759875,1.573759875,2
116.4016044,39.83095737,-1.766799441,1.766799441,3
116.4014174,39.83095548,-0.365634877,0.365634877,1
116.4012271,39.83094172,-0.226127936,0.226127936,1
116.4010355,39.83094943,-2.964907295,2.964907295,4
116.4008425,39.83095199,-4.437309756,4.437309756,5
116.4006471,39.83094778,-4.295054073,4.295054073,5
116.4004473,39.83094505,-0.723091338,0.723091338,1
116.4002443,39.83095414,-1.693285561,1.693285561,2
116.4000383,39.83095442,-2.849734863,2.849734863,4
116.3998285,39.830952,-3.671799039,3.671799039,5
116.3996127,39.83093902,-0.840588686,0.840588686,1
116.3993927,39.83093422,-0.284860375,0.284860375,1
116.3991703,39.83094025,0.594473622,0.594473622,1
116.3989444,39.83094487,2.136780659,2.136780659,3
116.3984783,39.83092768,2.103428904,2.103428904,3
116.3982434,39.8309338,1.00311825,1.00311825,1
116.3980108,39.8309352,1.080290555,1.080290555,1
116.39778,39.8309331,1.045710682,1.045710682,1
116.3975494,39.83093098,0.319098483,0.319098483,1
116.3973185,39.83092008,-1.582849789,1.582849789,2
116.397088,39.83091497,-1.714315603,1.714315603,3
116.3968578,39.83090994,0.449154077,0.449154077,1
116.3966286,39.83090531,-2.436853148,2.436853148,3
116.396399,39.83090182,-0.886990844,0.886990844,1
116.396169,39.83089649,-0.10098557,0.10098557,1
116.3959406,39.83089015,-2.415376928,2.415376928,3
116.3957168,39.83088778,-2.603132031,2.603132031,3
116.3954971,39.83088456,-2.798954663,2.798954663,4
116.3952797,39.83088119,-2.661279938,2.661279938,4
116.3950603,39.83087837,-0.938415489,0.938415489,1
116.394843,39.83086702,-1.305722706,1.305722706,2
116.3946278,39.83085663,-1.560873975,1.560873975,2
116.3944085,39.83084286,-2.067526247,2.067526247,3
116.3941877,39.83083738,-1.364528942,1.364528942,2
116.3939666,39.83082819,-1.241748288,1.241748288,2
116.3937425,39.83081562,-1.072469359,1.072469359,1
116.3935169,39.83081508,-2.490434582,2.490434582,3
116.3932927,39.83080663,-3.455203101,3.455203101,4
116.3930715,39.83080142,-1.323607679,1.323607679,2
116.3928532,39.83079546,-0.477933689,0.477933689,1
116.3926366,39.83079131,0.363291269,0.363291269,1
116.3924206,39.83078687,0.485075911,0.485075911,1
116.3922043,39.83077886,-0.754121531,0.754121531,1
116.3919873,39.83077178,0.860819357,0.860819357,1
116.3917713,39.83076191,2.456012392,2.456012392,3
116.3915553,39.83076291,2.094852597,2.094852597,3
116.3913391,39.83075706,-0.096101428,0.096101428,1
116.3911225,39.83074898,-3.385172341,3.385172341,4
116.3909065,39.83073496,-4.111133554,4.111133554,5
116.3906901,39.830726,-3.871868004,3.871868004,5
116.3904735,39.83072605,-4.118100027,4.118100027,5
116.3902575,39.83072105,-2.07368528,2.07368528,3
116.3900414,39.83071216,-2.504599251,2.504599251,3
116.389826,39.83070558,-2.412271664,2.412271664,3
116.3896113,39.83069903,-2.563978494,2.563978494,3
116.389397,39.83069201,-1.620383008,1.620383008,2
116.3891819,39.83068781,0.583453003,0.583453003,1
116.3889649,39.83068476,-2.333524024,2.333524024,3
116.388741,39.83068354,-1.35392736,1.35392736,2
116.3885154,39.8306765,-2.526233675,2.526233675,3
116.3882907,39.83067374,-0.706147602,0.706147602,1
116.3880686,39.83066399,-2.582073817,2.582073817,3
116.387855,39.83064486,-3.898132082,3.898132082,5
116.3876486,39.83063676,-2.769641155,2.769641155,4
116.3874481,39.83063188,0.115909981,0.115909981,1
116.3872531,39.83062813,-0.442655005,0.442655005,1
116.3870635,39.8306255,2.242074746,2.242074746,3
116.3868798,39.83061602,3.107747493,3.107747493,4
116.3866978,39.83061051,3.313643699,3.313643699,4
116.3865139,39.83060697,3.244115605,3.244115605,4
116.3863273,39.83060313,3.118166959,3.118166959,4
116.3861376,39.83059658,0.437900241,0.437900241,1
116.3859463,39.83059066,0.246718795,0.246718795,1
116.385756,39.83058289,-0.695394915,0.695394915,1
116.385569,39.83057991,1.188715095,1.188715095,2
116.3851978,39.83056947,-0.820612787,0.820612787,1
116.3850144,39.83056521,1.68659336,1.68659336,2
116.3848355,39.83055994,1.288773139,1.288773139,2
116.3846652,39.83055396,2.662426747,2.662426747,4
116.3845083,39.83054672,2.875250849,2.875250849,4
116.3843612,39.83054133,-0.230927022,0.230927022,1
116.3842146,39.8305372,-1.211648407,1.211648407,2
116.3840636,39.83053362,-2.089625124,2.089625124,3
